division	wales	52.2928116	-3.73893
division	england	52.7954791	-0.540240286617432
division	northern ireland	54.6294982	-6.7654416
division	united kingdom	54.7023545	-3.2765753
division	alberta	55.001251	-115.002136
division	canada	61.0666922	-107.9917071
division	new brunswick	46.500283	-66.750183
division	newfoundland	49.12120935	-56.696296212741
division	north west territories	65.0000004	-118.0
division	nova scotia	45.1960403	-63.1653789
division	nunavut	70.0000073	-90.0
division	prince edward island	46.50354535	-63.5955171399145
division	quebec	52.4760892	-71.8258668
division	saskatchewan	55.5321257	-106.1412243
division	denmark	55.670249	10.3333283
division	finland	63.2467777	25.9209164
division	uusimaa	60.2246684	25.1272630822577
division	provence alpes cote d azur	43.3081805	6.63516386111111
division	alsace champagne ardenne lorraine	48.4845157	6.113035
division	auvergne rhone alpes	45.2968119	4.6604809
division	normandy	49.0677708	0.3138532
division	aquitaine limousin poitou charentes	45.4039367	0.3756199
division	bourgogne franche comte	47.0510946	5.0740568
division	bretagne	48.16282835	-2.68414734452184
division	centre	47.5490251	1.7324062
division	corsica	42.18808965	9.06841377142769
division	france	46.603354	1.8883335
division	franche comte	47.14258475	6.13202223357538
division	herault	43.5914424	3.35528302489692
division	saint denis	48.935773	2.3580232
division	charente maritime	45.73022675	-0.721287587256379
division	nord pas de calais	50.52896905	2.45451490916875
division	pays de la loire	47.6594864	-0.8186143
division	ile de france	48.6443057	2.7537863
division	nouvelle aquitaine	45.4039367	0.3756199
division	centre val de loire	47.5490251	1.7324062
division	baden wurttemberg	48.6296972	9.1949534
division	bayern	48.9467562	11.4038717
division	berlin	52.5170365	13.3888599
division	brandenburg	52.8455492	13.2461296
division	bremen	53.0758196	8.8071646
division	germany	51.0834196	10.4234469
division	hessen	50.6118537	9.1909725
division	hamburg	53.550341	10.000654
division	niedersachsen	52.8398531	9.075962
division	mecklenburg vorpommern	53.7735234	12.5755746
division	nordrhein westfalen	51.4785568	7.5533645
division	rheinland pfalz	49.7497346	7.4396553
division	saarland	49.4173988	6.9805789
division	sachsen	50.9295798	13.4585052
division	schleswig holstein	54.1853998	9.8220089
division	thuringen	50.7333163	11.0747905
division	north holland	52.7212825	4.820665
division	utrecht	52.0809856	5.12768396945229
division	north brabant	51.6017723	5.4441391
division	overijssel	52.4254143	6.4610611
division	south holland	51.9966792	4.5597397
division	netherlands	52.5001698	5.7480821
division	gelderland	52.1014041	5.9515701
division	norway	64.5731537	11.5280364395482
division	ostlandet	59.9056001	10.6821197
division	adygea	44.6939006	40.1520421
division	arkhangelsk	64.543022	40.537121
division	astrakhan	46.349854	48.031567
division	altai krai	52.6932243	82.6931424
division	belgorod	50.595299	36.586933
division	jewish oblast	48.5601613	132.2775662
division	amur	48.5601613	132.2775662
division	buryatia	48.5601613	132.2775662
division	chuvash	55.4259922	47.0849429
division	chelyabinsk	55.1598408	61.4025547
division	karachay- cherkess	43.7368326	41.7267991
division	zabaykalsky krai	43.7368326	41.7267991
division	sverdlovsk oblast	43.7368326	41.7267991
division	chechnya	43.3976147	45.6985005
division	irkutsk	52.289597	104.280586
division	udmurt	52.289597	104.280586
division	kaliningrad	52.289597	104.280586
division	kaluga	54.5101087	36.2598115
division	kemerovo	54.5335781	87.342861
division	khabarovsk	48.481403	135.076935
division	kirov	58.6035257	49.6639029
division	leningrad	59.938732	30.316229
division	komi	63.9881421	54.3326073
division	kostroma	57.7679158	40.9269141
division	krasnoyarsk	63.3233807	97.0979974
division	kurgan	55.7655302	64.5632681
division	kursk	51.739433	36.179604
division	lipetsk	52.6041877	39.5936899
division	magadan	52.6041877	39.5936899
division	dagestan	43.0574916	47.1332224
division	mari el	56.5767504	47.8817512
division	mordovia	54.3376037	44.7729228
division	moscow	55.4792046	37.3273304
division	murmansk	68.970665	33.07497
division	naryan- mar	67.637993	53.006863
division	nizhny novgorod	56.328571	44.003506
division	novosibirsk	55.0282171	82.9234509
division	yamalia	67.1471631	74.3415488
division	omsk	54.991375	73.371529
division	oryol	52.9685433	36.0692477
division	orenburg	51.767452	55.097118
division	ossetia alania	42.9920711	44.2636348
division	penza	53.200001	45.0
division	perm	58.5951603	56.3159546
division	karelia	62.6194031	33.4920267
division	podporozhie	60.914291	34.162354
division	pskov	60.914291	34.162354
division	rostov	47.2213858	39.7114196
division	russia	64.6863136	97.7453061
division	ryazan	54.6295687	39.7425039
